type,load,efficiency,is_synthetic
F,1.3,76.7900415240806,1
F,0.6,64.32657187089673,1
F,2.5,83.91085560235199,1
F,2.804920486350619,84.51456290110343,1
F,2.040499718905441,82.46665384459662,1
F,1.9327168087782398,82.30026437848728,1
F,2.7,84.33990729453255,1
F,1.3,77.18751346042284,1
F,3.0,85.70283475666895,1
F,0.7813815771907596,67.7223083078262,1
F,0.8264967119972262,70.54671855705514,1
F,2.9,85.09188471288826,1
F,2.5,84.48527588374283,1
F,0.6262567469837724,65.25034028544768,1
F,0.8605266951521123,70.69388208704919,1
F,1.6975950984461499,80.68468983448706,1
F,0.5,60.31973685598013,1
F,2.2977094305020342,82.83839667868763,1
F,0.5,57.49348309288108,1
F,3.0,84.4400791885952,1
F,2.428814546227514,83.83127537337657,1
F,0.5,61.8771789168761,1
F,0.7485534431552349,68.21706712078193,1
F,2.212333449818584,83.32307027125471,1
F,0.5,53.5882493933498,1
F,2.2981015263663016,83.66303270064573,1
F,1.254211015777982,75.78875215144484,1
F,2.7,84.27803096690094,1
F,1.0619156171316066,73.99742102659489,1
F,2.6624895954293453,84.4064973671054,1
F,0.7203931294199043,66.7116011431188,1
F,3.0,83.81510197450181,1
F,1.228069860429587,76.76191870098975,1
F,2.5,84.38968259410419,1
F,0.8015309405971035,69.34908980366767,1
F,2.7,84.72148362430482,1
F,2.481190431750307,83.60244909100544,1
F,0.9340999883377428,71.01372197862116,1
F,2.4,83.63536347505696,1
F,2.767268743159916,84.9120914222423,1
F,0.5,61.07858652008431,1
F,1.6,80.13422299709468,1
F,0.8,68.7598495362601,1
I,0.8912818706839735,72.93322146460766,1
I,3.0,86.98837023435887,1
I,0.5,64.74619810314577,1
I,3.0,86.85860619659647,1
I,1.1425091520612596,76.90535792316132,1
I,3.0,87.03292767161746,1
I,3.0,87.1399628375768,1
I,3.0,87.20972111611059,1
I,3.0,87.20429764119979,1
I,1.342880044830975,79.82882857255501,1
I,3.0,86.82761976414061,1
I,2.6868946935750784,86.01847244595076,1
I,3.0,87.12351470840919,1
I,3.0,86.93121226732448,1
I,1.3,78.57064012489201,1
I,3.0,87.51503959057972,1
I,0.9496939392289153,73.06121199523871,1
I,0.5873321122192066,64.2234724420866,1
I,1.1694604829523991,77.43354612796641,1
I,2.223714941251125,84.98993703572269,1
I,0.8165845255463211,70.47462209931413,1
I,2.6580924573551536,86.11786295559267,1
I,0.8,71.19432109476436,1
I,0.5,60.35387769306603,1
I,1.6,82.11964636061883,1
I,0.8250992539844633,71.49790445466833,1
I,3.0,86.98334120302982,1
I,3.0,87.05123237242881,1
I,2.2850098035063824,85.0913809379136,1
I,3.0,87.17209874370916,1
I,0.5,63.826827188735294,1
I,2.596789310881082,86.19693992504456,1
I,3.0,87.18053103480338,1
I,2.262046805328804,84.97864235326952,1
I,3.0,86.84088412607505,1
I,1.1,77.6413844664379,1
I,3.0,87.23955268650876,1
I,1.3,79.16772707734297,1
I,1.8,82.72705573166155,1
I,2.6052657397148917,86.50200444147745,1
I,3.0,86.968183020071,1
I,0.659700580700416,67.03769353972672,1
I,2.5,85.98763293584858,1
I,3.0,86.8774698210073,1
I,0.5,64.31638123733961,1
I,2.8930192688665715,86.59311306375719,1
